messageId,boardId,kudosCount,postDate,solution,subject,text,url,views,author_userId,forumsThread_threadId,plain_text,bow,bowSubject,neAnnotated,bowAnnotated
1164,158,5,"2014-01-27 10:48:56",0,"Einen guten Start!","<P>Hallo, wie ich sehe, seit ihr heute erst an den Start gegangen! Daher viel Erfolg and den Business Community Manager und das Team. Bisher habe ich bei Telekom Hilft gute Erfahrungen gemacht. Ein schönes neues Feature für Geschäftskunden. Weiter so!</P>",https://telekomhilft.telekom.de/t5/Sonstiges/Einen-guten-Start/m-p/1164#M20460,728,162,1164,"Hallo, wie ich sehe, seit ihr heute erst an den Start gegangen! Daher viel Erfolg and den Business Community Manager und das Team. Bisher habe ich bei Telekom Hilft gute Erfahrungen gemacht. Ein schönes neues Feature für Geschäftskunden. Weiter so!",,,0,0
1166,158,2,"2014-01-27 10:51:35",0,"AW: Einen guten Start!","Dem schließe ich mich an <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /> Auf das die Erfolgsgeschichte weiter geht!<BR /><BR />Grüße<BR />Florian",https://telekomhilft.telekom.de/t5/Sonstiges/Einen-guten-Start/m-p/1166#M20461,717,18,1164,"Dem schließe ich mich an   Auf das die Erfolgsgeschichte weiter geht! Grüße Florian",,,0,0
1190,158,1,"2014-01-27 15:41:19",0,"AW: Einen guten Start!","<P>Das wünsche ich &nbsp;Euch auch. Klasse, dass Ihr heute live gegangen seit. Ist wirklich ein super Meilenstein. Viel Erfolg Euch allen&nbsp;</P>",https://telekomhilft.telekom.de/t5/Sonstiges/Einen-guten-Start/m-p/1190#M20462,657,194,1164,"Das wünsche ich  Euch auch. Klasse, dass Ihr heute live gegangen seit. Ist wirklich ein super Meilenstein. Viel Erfolg Euch allen ",,,0,0
1220,158,0,"2014-01-27 18:38:11",0,"AW: Einen guten Start!","<P>Von mir auch einen guten Start! Das wir hier sicherlich ein genauso guter Erfolg wie im Privatkundenbereich,&nbsp;</P>",https://telekomhilft.telekom.de/t5/Sonstiges/Einen-guten-Start/m-p/1220#M20463,624,200,1164,"Von mir auch einen guten Start! Das wir hier sicherlich ein genauso guter Erfolg wie im Privatkundenbereich, ",,,0,0
1252,158,0,"2014-01-28 01:09:44",0,"AW: Einen guten Start!","<P>Ich kann mich meinen Vorrednern nur anschliessen.<BR />Echt klasse, dass es nun auch eine Community für Telekom Business Kunden gibt.<BR /><BR />Viel Erfolg für die Zukunft!</P>",https://telekomhilft.telekom.de/t5/Sonstiges/Einen-guten-Start/m-p/1252#M20464,609,182,1164,"Ich kann mich meinen Vorrednern nur anschliessen. Echt klasse, dass es nun auch eine Community für Telekom Business Kunden gibt. Viel Erfolg für die Zukunft!",,,0,0
1268,158,0,"2014-01-28 13:17:17",0,"AW: Einen guten Start!","<P>Hallo Zusammen,</P> <P>&nbsp;</P> <P>ja, vielen Dank für die vielen Wünsche. Gemeinsam schaffen wir es, die Community mit Leben zu füllen <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /></P> <P>&nbsp;</P> <P>Viele Grüße Regina</P>",https://telekomhilft.telekom.de/t5/Sonstiges/Einen-guten-Start/m-p/1268#M20465,3511,124,1164,"Hallo Zusammen,       ja, vielen Dank für die vielen Wünsche. Gemeinsam schaffen wir es, die Community mit Leben zu füllen        Viele Grüße Regina",,,0,0
1296,158,0,"2014-01-29 14:30:11",0,"AW: Einen guten Start!","<P>Wird spanned, welche Themen hier diskutiert werden.</P><P>&nbsp;</P><P><SPAN>Viel Erfolg mit der Bussiness Community.</SPAN></P>",https://telekomhilft.telekom.de/t5/Sonstiges/Einen-guten-Start/m-p/1296#M20466,3490,-1,1164,"Wird spanned, welche Themen hier diskutiert werden.   Viel Erfolg mit der Bussiness Community.",,,0,0
1174,mobilfunk,0,"2014-01-27 12:43:07",0,"LTE Ausbau Konstanz &amp; Netzqualität","<P>hallo zusammen,</P><P>&nbsp;</P><P>wie schaut es eigentlich aus mit dem LTE Ausbau in Konstanz und Umgebung? Bisher gibt es nur LTE vom Konkurrenten.</P><P>&nbsp;</P><P>Zusätzlich stellt sich mir die Frage warum im Industriegebiet in Konstanz das Netz mit dem iPhone so unglaublich schlecht ist. Beim Telefonieren kommt es öfters zu Abbrüchen und Ton Artifakten.</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/LTE-Ausbau-Konstanz-amp-Netzqualitaet/m-p/1174#M4012,2206,172,1174,"hallo zusammen,   wie schaut es eigentlich aus mit dem LTE Ausbau in Konstanz und Umgebung? Bisher gibt es nur LTE vom Konkurrenten.   Zusätzlich stellt sich mir die Frage warum im Industriegebiet in Konstanz das Netz mit dem iPhone so unglaublich schlecht ist. Beim Telefonieren kommt es öfters zu Abbrüchen und Ton Artifakten.",,,0,0
1184,mobilfunk,0,"2014-01-27 14:52:01",0,"AW: LTE Ausbau Konstanz &amp; Netzqualität","<P class="issuecontent">Hallo Dennis,</P> <P class="issuecontent">herzlich willkommen in der Business Community. In Konstanz ist momentan kein LTE Ausbau geplant. Hier können Sie den Ausbaustatus verfolgen. <A class="issueLink" href="http://bit.ly/1eCNJH7" target="_blank" rel="nofollow noopener noreferrer">bit.ly/1eCNJH7</A></P> <P class="issuecontent"><BR />Haben Sie die Verbindungsabbrüche nur mit Ihrem iPhone?</P> <P class="issuecontent">&nbsp;</P> <P class="issuecontent">Gruß Jörg</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/LTE-Ausbau-Konstanz-amp-Netzqualitaet/m-p/1184#M4013,2136,124,1174,"Hallo Dennis,   herzlich willkommen in der Business Community. In Konstanz ist momentan kein LTE Ausbau geplant. Hier können Sie den Ausbaustatus verfolgen.  bit.ly/1eCNJH7   Haben Sie die Verbindungsabbrüche nur mit Ihrem iPhone?       Gruß Jörg",,,0,0
5555,mobilfunk,0,"2014-06-15 20:48:44",0,"AW: LTE Ausbau Konstanz &amp; Netzqualität","<P>hoffentlich bleibt Konstanz LTE frei</P><P>&nbsp;</P><P><A target="_blank" href="http://www.diagnose-funk.org/ueber-diagnose-funk/brennpunkt/lte-erhoeht-massiv-die-strahlenbelastung.php" rel="nofollow noopener noreferrer">http://www.diagnose-funk.org/ueber-diagnose-funk/brennpunkt/lte-erhoeht-massiv-die-strahlenbelastung.php</A></P><P>&nbsp;</P><P><A target="_blank" href="http://www.diagnose-funk.org/themen/mobilfunkversorgung/israel-lte-einfuehrung-vorlaeufig-abgelehnt.php" rel="nofollow noopener noreferrer">http://www.diagnose-funk.org/themen/mobilfunkversorgung/israel-lte-einfuehrung-vorlaeufig-abgelehnt.php</A></P>",https://telekomhilft.telekom.de/t5/Mobilfunk/LTE-Ausbau-Konstanz-amp-Netzqualitaet/m-p/5555#M4014,1195,1701,1174,"hoffentlich bleibt Konstanz LTE frei   http://www.diagnose-funk.org/ueber-diagnose-funk/brennpunkt/lte-erhoeht-massiv-die-strahlenbelastung.php   http://www.diagnose-funk.org/themen/mobilfunkversorgung/israel-lte-einfuehrung-vorlaeufig-abgelehnt.php",,,0,0
1178,cloud_security,1,"2014-01-27 13:27:13",0,"Cloud Sicherheit","<P>Gilt "E-Mail made in Germany", dh. "Datenverarbeitung und -speicherung in Deutschland" eigentlich entsprechend auch für Daten im Mediencenter?</P>",https://telekomhilft.telekom.de/t5/Cloud-IT/Cloud-Sicherheit/m-p/1178#M22,2965,178,1178,"Gilt E-Mail made in Germany, dh. Datenverarbeitung und -speicherung in Deutschland eigentlich entsprechend auch für Daten im Mediencenter?",,,0,0
1180,cloud_security,5,"2014-01-27 13:49:19",1,"AW: Cloud Sicherheit","<P>Hallo,</P><P>&nbsp;</P><P>E-Mail made in Germany beschriebt neben der Speicherung und Verarbeitung der Dtaen in Deutschland auch die Verschlüsselung der Verbindung zwischen den einzelnen Partnern. Eine Weiterleitung von Daten aus den Rechenzentren der Telekom für das Mediencenter erfolgt ja nicht, daher ist eine Verschlüsselung in diese Richtung nicht notwendig.</P><P>&nbsp;</P><P>Wie du <A href="http://mediencenter.telekom.de/" target="_blank" rel="nofollow noopener noreferrer">hier </A>unter"Sicherheit" sehen kannst, werden Daten, die du im Mediencenter speicherst, ausschließlich in Deutschland gespeichert und verarbeitet (insofern diese verarbeitet werden dürfen/sollen). Damit erfüllt das Mediencenter die Standards des TÜV.</P><P>&nbsp;</P><P>Grüße</P><P>Florian</P>",https://telekomhilft.telekom.de/t5/Cloud-IT/Cloud-Sicherheit/m-p/1180#M23,3413,18,1178,"Hallo,   E-Mail made in Germany beschriebt neben der Speicherung und Verarbeitung der Dtaen in Deutschland auch die Verschlüsselung der Verbindung zwischen den einzelnen Partnern. Eine Weiterleitung von Daten aus den Rechenzentren der Telekom für das Mediencenter erfolgt ja nicht, daher ist eine Verschlüsselung in diese Richtung nicht notwendig.   Wie du  hier  unterSicherheit sehen kannst, werden Daten, die du im Mediencenter speicherst, ausschließlich in Deutschland gespeichert und verarbeitet (insofern diese verarbeitet werden dürfen/sollen). Damit erfüllt das Mediencenter die Standards des TÜV.   Grüße Florian",,,0,0
1557549,cloud_security,0,"2015-11-15 12:14:46",0,"AW: Cloud Sicherheit","<P>Hallo Community,</P><P>&nbsp;</P><P>ich steig mal in den Thread von außen ein. Die Rahmenbedingungen für die Sicherheit habe ich jetzt schon mehrfach gefunden: verschlüsselte Übertragung, Speicherung nach TÜV-Standard. Die Frage, die ich mir stelle, ist damit noch nicht beantwortet:</P><P>Was bedeutet das konkret für meine persönlichen Daten?</P><P>Liegen die Im Klartext auf dem Server, d.h. von Mitarbeitern oder anderen einsehbar?</P><P>Ist es sinnvoll, sensible persönliche Daten oder sensible Firmendaten im Mediencenter zu speichern ohne noch Verschlüsselungsdienste vorzuschalten?</P><P>&nbsp;</P><P>Grüße</P><P>Horst</P>",https://telekomhilft.telekom.de/t5/Cloud-IT/Cloud-Sicherheit/m-p/1557549#M381,458,467679,1178,"Hallo Community,   ich steig mal in den Thread von außen ein. Die Rahmenbedingungen für die Sicherheit habe ich jetzt schon mehrfach gefunden: verschlüsselte Übertragung, Speicherung nach TÜV-Standard. Die Frage, die ich mir stelle, ist damit noch nicht beantwortet: Was bedeutet das konkret für meine persönlichen Daten? Liegen die Im Klartext auf dem Server, d.h. von Mitarbeitern oder anderen einsehbar? Ist es sinnvoll, sensible persönliche Daten oder sensible Firmendaten im Mediencenter zu speichern ohne noch Verschlüsselungsdienste vorzuschalten?   Grüße Horst",,,0,0
1186,FragenzurCommunity,0,"2014-01-27 15:27:51",0,"Steht der Schriftzug Mich kontaktieren für eine PN?","<P>Hallo zusammen,</P><P>&nbsp;</P><P>auf der Userprofilseite fällt mir unter dem Avatar der Schriftzug "<EM>Mich kontaktieren</EM>" auf. Ist das für eine PN gedacht? Wenn ja, dann funktioniert das bei mir nicht.</P><P>&nbsp;</P><P>Viele Grüße</P>",https://telekomhilft.telekom.de/t5/Fragen-zur-Community/Steht-der-Schriftzug-quot-Mich-kontaktieren-quot-fuer-eine-PN/m-p/1186#M1,2288,20,1186,"Hallo zusammen,   auf der Userprofilseite fällt mir unter dem Avatar der Schriftzug  Mich kontaktieren  auf. Ist das für eine PN gedacht? Wenn ja, dann funktioniert das bei mir nicht.   Viele Grüße",,,0,0
1200,FragenzurCommunity,0,"2014-01-27 17:16:31",1,"AW: Steht der Schriftzug Mich kontaktieren für eine PN?","<P>Hallo Hubert,</P> <P>&nbsp;</P> <P>danke für deinen Hinweis, aktuell ist nicht vorgesehen persl. Nachrichten zu verwenden, die Bezeichnung passen wir an.</P> <P>&nbsp;</P> <P>Grund ist:</P> <P>Wir versuchen eine offenere Kommunikation in dieser Community zu etablieren.</P> <P>Für einen privateren Austausch werden wir zeitnah Closed Usergroups anbieten.</P> <P>&nbsp;</P> <P>Deine Frage wurde in die neue Kategorie "Fragen zur Community" verschoben.</P> <P>&nbsp;</P> <P>Grüße</P> <P>Fabian </P>",https://telekomhilft.telekom.de/t5/Fragen-zur-Community/Steht-der-Schriftzug-quot-Mich-kontaktieren-quot-fuer-eine-PN/m-p/1200#M2,2268,120,1186,"Hallo Hubert,       danke für deinen Hinweis, aktuell ist nicht vorgesehen persl. Nachrichten zu verwenden, die Bezeichnung passen wir an.       Grund ist:   Wir versuchen eine offenere Kommunikation in dieser Community zu etablieren.   Für einen privateren Austausch werden wir zeitnah Closed Usergroups anbieten.       Deine Frage wurde in die neue Kategorie Fragen zur Community verschoben.       Grüße   Fabian ",,,0,0
1192,Ideen,2,"2014-01-27 15:59:25",0,"Kleine Unschönheit entdeckt.","<P>Wenn ein Beitrag etwa eine Stunde alt ist, wir angezeigt "vor einer Stunden"</P><P>auf dem Screenshot kann man es gut sehen. Vielleicht lässt sich das ja beheben.</P><P>&nbsp;</P><P>Gruß</P><P>&nbsp;</P>",https://telekomhilft.telekom.de/t5/Vorschl%C3%A4ge-f%C3%BCr-die-Community/Kleine-Unsch%C3%B6nheit-entdeckt/idi-p/1192,438,160,1192,"Wenn ein Beitrag etwa eine Stunde alt ist, wir angezeigt vor einer Stunden auf dem Screenshot kann man es gut sehen. Vielleicht lässt sich das ja beheben.   Gruß  ","etwa stund alt angezeigt stund screenshot gut seh vielleicht lasst ja beheb","klein unschonheit entdeckt",1,1
1204,Ideen,0,"2014-01-27 17:26:40",0,"Status geändert in: Wird umgesetzt","Vielen Dank für die Rückmeldung. Wir klären bereits, dass wir das anders darstellen. Grüße Fabian",https://telekomhilft.telekom.de/t5/Vorschl%C3%A4ge-f%C3%BCr-die-Community/Kleine-Unsch%C3%B6nheit-entdeckt/idc-p/1204#M19,408,120,1192,"Vielen Dank für die Rückmeldung. Wir klären bereits, dass wir das anders darstellen. Grüße Fabian","ruckmeldung klar bereit darstell fabian","status geandert umgesetzt",1,1
1226,Ideen,0,"2014-01-27 19:12:15",0,"AW: Kleine Unschönheit entdeckt.","<P>Hallo!<BR /><BR />Alternativ kann man als registrierter und angemeldeter User in den EInstellungen im Bereich "Einstellungen-&gt;Anzeige" den vorletzten Haken "Verhältnisdaten verwenden" deaktivieren. Ein mal kurz speichern und die Zeiten sollten im absoluten Format angezeigt werden <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /></P><P>&nbsp;</P><P>Grüße</P><P>Florian</P>",https://telekomhilft.telekom.de/t5/Vorschl%C3%A4ge-f%C3%BCr-die-Community/Kleine-Unsch%C3%B6nheit-entdeckt/idc-p/1226#M23,387,18,1192,"Hallo! Alternativ kann man als registrierter und angemeldeter User in den EInstellungen im Bereich Einstellungen->Anzeige den vorletzten Haken Verhältnisdaten verwenden deaktivieren. Ein mal kurz speichern und die Zeiten sollten im absoluten Format angezeigt werden    Grüße Florian","alternativ registriert angemeldet user einstellung bereich einstellung anzeig vorletzt hak verhaltnisdat verwend deaktivi mal kurz speich zeit sollt absolut format angezeigt florian","klein unschonheit entdeckt",1,1
1194,Ideen,0,"2014-01-27 16:06:12",0,"automatisierte refresher Funktion","<P>Ebenso scheint es, dass sich die Startseite bzw. die angezeigte Seite nicht aktualisiert wenn man nicht direkt aktiv ist, so dass man aktuelle Beiträge nicht mitbekommt bzw. angezeigt bekommt. Vielleicht kann man noch eine automatisierte "refresher Funktion" einbauen.</P>",https://telekomhilft.telekom.de/t5/Vorschl%C3%A4ge-f%C3%BCr-die-Community/quot-automatisierte-quot-refresher-Funktion/idi-p/1194,1482,162,1194,"Ebenso scheint es, dass sich die Startseite bzw. die angezeigte Seite nicht aktualisiert wenn man nicht direkt aktiv ist, so dass man aktuelle Beiträge nicht mitbekommt bzw. angezeigt bekommt. Vielleicht kann man noch eine automatisierte refresher Funktion einbauen.","ebenso scheint startseit bzw angezeigt seit aktualisiert direkt aktiv aktull mitbekommt bzw angezeigt bekommt vielleicht automatisiert refresh funktion einbau","automatisiert refresh funktion",1,1
1196,Ideen,0,"2014-01-27 16:09:29",0,"AW: Kleine Unschönheit entdeckt.","<P>Einen automatischen Refresher finde ich ggf. problematisch. Die Beiträge werden zwar immer schön zwischengespeichert, trotzdem könnte dadurch bereits geschriebenes verschwinden. Einen Versuch ist es aber durchaus wert.</P><P>Ich kämpfe noch generell mit der Ansicht, alles so neu...</P>",https://telekomhilft.telekom.de/t5/Vorschl%C3%A4ge-f%C3%BCr-die-Community/quot-automatisierte-quot-refresher-Funktion/idc-p/1196#M30,1217,160,1194,"Einen automatischen Refresher finde ich ggf. problematisch. Die Beiträge werden zwar immer schön zwischengespeichert, trotzdem könnte dadurch bereits geschriebenes verschwinden. Einen Versuch ist es aber durchaus wert. Ich kämpfe noch generell mit der Ansicht, alles so neu...","automatisch refresh find ggf problematisch imm schon zwischengespeichert trotzd dadurch bereit geschrieb verschwind versuch durchaus wert kampf generell ansicht neu","klein unschonheit entdeckt",1,1
1210,Ideen,0,"2014-01-27 17:33:18",0,"Status geändert in: Wird geprüft","<P>Hallo Skysurfer,<BR /> deinen Vorschlag haben wir aufgenommen. Wir werden das prüfen. @godmode: Danke für den Hinweis, dass werden wir natürlich mitberücksichtigen.<BR /><BR />Grüße</P> <P>Fabian</P>",https://telekomhilft.telekom.de/t5/Vorschl%C3%A4ge-f%C3%BCr-die-Community/quot-automatisierte-quot-refresher-Funktion/idc-p/1210#M20,1199,120,1194,"Hallo Skysurfer,  deinen Vorschlag haben wir aufgenommen. Wir werden das prüfen. @godmode: Danke für den Hinweis, dass werden wir natürlich mitberücksichtigen. Grüße   Fabian","skysurf vorschlag aufgenomm pruf godmod hinweis naturlich mitberucksichtig fabian","status geandert gepruft",1,1
1214,Ideen,0,"2014-01-27 17:46:51",0,"Status geändert in: Wird geprüft",,https://telekomhilft.telekom.de/t5/Vorschl%C3%A4ge-f%C3%BCr-die-Community/quot-automatisierte-quot-refresher-Funktion/idc-p/1214#M21,1193,120,1194,,,"status geandert gepruft",0,1
1230,Ideen,0,"2014-01-27 19:17:06",0,"AW: Kleine Unschönheit entdeckt.","<P>Hallo,</P><P>&nbsp;</P><P>die Funktion kenne ich allerdings auch von keinem anderen Board <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /> Alternativ kann man sich ja auch mit diversen Plugins behelfen, so gibt es für den Chrome bspw. Auto Refresh Plus:</P><P><A href="https://chrome.google.com/webstore/detail/auto-refresh-plus/oilipfekkmncanaajkapbpancpelijih" target="_blank" rel="nofollow">https://chrome.google.com/webstore/detail/auto-refresh-plus/oilipfekkmncanaajkapbpancpelijih</A></P><P>&nbsp;</P><P>Dort für einen Tab aktivieren, Zeit einstellen und die Seite wird nach Ablauf dieser Zeit automatisch aktualisiert <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /></P><P>&nbsp;</P><P>Grüße</P><P>Florian</P>",https://telekomhilft.telekom.de/t5/Vorschl%C3%A4ge-f%C3%BCr-die-Community/quot-automatisierte-quot-refresher-Funktion/idc-p/1230#M25,1178,18,1194,"Hallo,   die Funktion kenne ich allerdings auch von keinem anderen Board   Alternativ kann man sich ja auch mit diversen Plugins behelfen, so gibt es für den Chrome bspw. Auto Refresh Plus: https://chrome.google.com/webstore/detail/auto-refresh-plus/oilipfekkmncanaajkapbpancpelijih   Dort für einen Tab aktivieren, Zeit einstellen und die Seite wird nach Ablauf dieser Zeit automatisch aktualisiert    Grüße Florian","funktion kenn allerding board alternativ ja divers plugin behelf gibt chrom bspw auto refresh plus https chrome.google.com webstor detail auto refresh plus oilipfekkmncanaajkapbpancpelijih tab aktivi zeit einstell seit ablauf zeit automatisch aktualisiert florian","klein unschonheit entdeckt",1,1
